case_id,activity,timestamp,company,region,material_group,payment_term,variant
98fee229-dc50-4d08-9d84-bca7b5f70967,Create Delivery,2024-01-06 02:41:38,Drystone Deutschland GmbH,Europe,Safety equipment,90 days from date of invoice,billing_block
98fee229-dc50-4d08-9d84-bca7b5f70967,Create Shipment,2024-01-06 02:56:02,Drystone Deutschland GmbH,Europe,Safety equipment,90 days from date of invoice,billing_block
98fee229-dc50-4d08-9d84-bca7b5f70967,Issue Goods,2024-01-06 23:42:39,Drystone Deutschland GmbH,Europe,Safety equipment,90 days from date of invoice,billing_block
98fee229-dc50-4d08-9d84-bca7b5f70967,Deactivate Billing Block,2024-01-07 11:36:59,Drystone Deutschland GmbH,Europe,Safety equipment,90 days from date of invoice,billing_block
98fee229-dc50-4d08-9d84-bca7b5f70967,Create Invoice,2024-01-08 04:15:25,Drystone Deutschland GmbH,Europe,Safety equipment,90 days from date of invoice,billing_block
98fee229-dc50-4d08-9d84-bca7b5f70967,Clear Invoice,2024-01-08 18:09:16,Drystone Deutschland GmbH,Europe,Safety equipment,90 days from date of invoice,billing_block
9fb09e7e-f590-4da0-b3b7-f86df159e199,Receive Purchase Order,2024-03-09 00:00:00,Drystone Austria AG,Europe,Fasteners,90 days from date of invoice,standard_path
9fb09e7e-f590-4da0-b3b7-f86df159e199,Create Sales Order,2024-03-09 19:28:26,Drystone Austria AG,Europe,Fasteners,90 days from date of invoice,standard_path
9fb09e7e-f590-4da0-b3b7-f86df159e199,Create Delivery,2024-03-11 15:46:14,Drystone Austria AG,Europe,Fasteners,90 days from date of invoice,standard_path
9fb09e7e-f590-4da0-b3b7-f86df159e199,Create Shipment,2024-03-15 01:28:56,Drystone Austria AG,Europe,Fasteners,90 days from date of invoice,standard_path
9fb09e7e-f590-4da0-b3b7-f86df159e199,Issue Goods,2024-03-16 02:35:10,Drystone Austria AG,Europe,Fasteners,90 days from date of invoice,standard_path
9fb09e7e-f590-4da0-b3b7-f86df159e199,Create Invoice,2024-03-17 08:14:04,Drystone Austria AG,Europe,Fasteners,90 days from date of invoice,standard_path
9fb09e7e-f590-4da0-b3b7-f86df159e199,Clear Invoice,2024-03-19 11:34:22,Drystone Austria AG,Europe,Fasteners,90 days from date of invoice,standard_path
da0da9af-4076-4cfe-9f01-73b58191b2db,Receive Purchase Order,2024-05-12 00:00:00,Drystone UK Ltd,Europe,Agriculture,30 days from date of invoice,standard_path
da0da9af-4076-4cfe-9f01-73b58191b2db,Create Sales Order,2024-05-12 09:14:09,Drystone UK Ltd,Europe,Agriculture,30 days from date of invoice,standard_path
da0da9af-4076-4cfe-9f01-73b58191b2db,Create Delivery,2024-05-12 15:15:33,Drystone UK Ltd,Europe,Agriculture,30 days from date of invoice,standard_path
da0da9af-4076-4cfe-9f01-73b58191b2db,Create Shipment,2024-05-13 18:47:04,Drystone UK Ltd,Europe,Agriculture,30 days from date of invoice,standard_path
da0da9af-4076-4cfe-9f01-73b58191b2db,Issue Goods,2024-05-14 16:15:06,Drystone UK Ltd,Europe,Agriculture,30 days from date of invoice,standard_path
da0da9af-4076-4cfe-9f01-73b58191b2db,Create Invoice,2024-05-15 05:23:28,Drystone UK Ltd,Europe,Agriculture,30 days from date of invoice,standard_path
da0da9af-4076-4cfe-9f01-73b58191b2db,Clear Invoice,2024-05-16 06:45:43,Drystone UK Ltd,Europe,Agriculture,30 days from date of invoice,standard_path
44913abd-72b8-4c15-91da-5f782f32167c,Receive Purchase Order,2024-10-23 00:00:00,Drystone Italia S.P.A,Europe,Fasteners,30 days from date of invoice,price_change_path
44913abd-72b8-4c15-91da-5f782f32167c,Create Sales Order,2024-10-23 03:43:03,Drystone Italia S.P.A,Europe,Fasteners,30 days from date of invoice,price_change_path
44913abd-72b8-4c15-91da-5f782f32167c,Change Net Price in Sales Order,2024-10-24 05:10:01,Drystone Italia S.P.A,Europe,Fasteners,30 days from date of invoice,price_change_path
44913abd-72b8-4c15-91da-5f782f32167c,Create Delivery,2024-10-24 15:13:57,Drystone Italia S.P.A,Europe,Fasteners,30 days from date of invoice,price_change_path
44913abd-72b8-4c15-91da-5f782f32167c,Create Shipment,2024-10-26 22:24:58,Drystone Italia S.P.A,Europe,Fasteners,30 days from date of invoice,price_change_path
44913abd-72b8-4c15-91da-5f782f32167c,Issue Goods,2024-10-28 20:09:12,Drystone Italia S.P.A,Europe,Fasteners,30 days from date of invoice,price_change_path
44913abd-72b8-4c15-91da-5f782f32167c,Create Invoice,2024-10-29 17:23:23,Drystone Italia S.P.A,Europe,Fasteners,30 days from date of invoice,price_change_path
44913abd-72b8-4c15-91da-5f782f32167c,Clear Invoice,2024-10-30 19:42:06,Drystone Italia S.P.A,Europe,Fasteners,30 days from date of invoice,price_change_path
742382f9-ad93-4d00-b11e-6f04c36728c7,Receive Purchase Order,2024-10-21 00:00:00,Drystone Austria AG,Europe,Building Materials,45 days from date of invoice,delivery_block
742382f9-ad93-4d00-b11e-6f04c36728c7,Create Sales Order,2024-10-22 00:43:17,Drystone Austria AG,Europe,Building Materials,45 days from date of invoice,delivery_block
742382f9-ad93-4d00-b11e-6f04c36728c7,Deactivate Delivery Block,2024-10-23 00:11:07,Drystone Austria AG,Europe,Building Materials,45 days from date of invoice,delivery_block
742382f9-ad93-4d00-b11e-6f04c36728c7,Create Delivery,2024-10-23 19:05:29,Drystone Austria AG,Europe,Building Materials,45 days from date of invoice,delivery_block
742382f9-ad93-4d00-b11e-6f04c36728c7,Create Shipment,2024-10-27 06:03:23,Drystone Austria AG,Europe,Building Materials,45 days from date of invoice,delivery_block
742382f9-ad93-4d00-b11e-6f04c36728c7,Issue Goods,2024-10-28 06:31:27,Drystone Austria AG,Europe,Building Materials,45 days from date of invoice,delivery_block
742382f9-ad93-4d00-b11e-6f04c36728c7,Create Invoice,2024-10-29 16:58:16,Drystone Austria AG,Europe,Building Materials,45 days from date of invoice,delivery_block
742382f9-ad93-4d00-b11e-6f04c36728c7,Clear Invoice,2024-10-30 19:19:45,Drystone Austria AG,Europe,Building Materials,45 days from date of invoice,delivery_block
8a9ad925-3eee-4ef3-aff3-4168a504556a,Receive Purchase Order,2024-07-24 00:00:00,Drystone France SA,Europe,Power Drills,30 days from date of invoice,price_change_path
8a9ad925-3eee-4ef3-aff3-4168a504556a,Create Sales Order,2024-07-25 02:04:08,Drystone France SA,Europe,Power Drills,30 days from date of invoice,price_change_path
8a9ad925-3eee-4ef3-aff3-4168a504556a,Change Net Price in Sales Order,2024-07-26 20:45:32,Drystone France SA,Europe,Power Drills,30 days from date of invoice,price_change_path
8a9ad925-3eee-4ef3-aff3-4168a504556a,Create Delivery,2024-07-27 15:21:10,Drystone France SA,Europe,Power Drills,30 days from date of invoice,price_change_path
8a9ad925-3eee-4ef3-aff3-4168a504556a,Create Shipment,2024-07-30 10:09:36,Drystone France SA,Europe,Power Drills,30 days from date of invoice,price_change_path
8a9ad925-3eee-4ef3-aff3-4168a504556a,Issue Goods,2024-07-31 12:58:51,Drystone France SA,Europe,Power Drills,30 days from date of invoice,price_change_path
8a9ad925-3eee-4ef3-aff3-4168a504556a,Create Invoice,2024-08-01 18:49:56,Drystone France SA,Europe,Power Drills,30 days from date of invoice,price_change_path
8a9ad925-3eee-4ef3-aff3-4168a504556a,Clear Invoice,2024-08-03 04:55:56,Drystone France SA,Europe,Power Drills,30 days from date of invoice,price_change_path
c55a2142-db70-4bb2-bee5-7f0a52e76db8,Receive Purchase Order,2024-03-29 00:00:00,Drystone Austria AG,Europe,Power Drills,30 days from date of invoice,material_change_path
c55a2142-db70-4bb2-bee5-7f0a52e76db8,Create Sales Order,2024-03-29 14:56:45,Drystone Austria AG,Europe,Power Drills,30 days from date of invoice,material_change_path
c55a2142-db70-4bb2-bee5-7f0a52e76db8,Change Material in Sales Order,2024-03-30 14:01:21,Drystone Austria AG,Europe,Power Drills,30 days from date of invoice,material_change_path
c55a2142-db70-4bb2-bee5-7f0a52e76db8,Create Delivery,2024-03-31 12:32:43,Drystone Austria AG,Europe,Power Drills,30 days from date of invoice,material_change_path
c55a2142-db70-4bb2-bee5-7f0a52e76db8,Create Shipment,2024-04-02 07:00:31,Drystone Austria AG,Europe,Power Drills,30 days from date of invoice,material_change_path
c55a2142-db70-4bb2-bee5-7f0a52e76db8,Issue Goods,2024-04-04 16:23:23,Drystone Austria AG,Europe,Power Drills,30 days from date of invoice,material_change_path
c55a2142-db70-4bb2-bee5-7f0a52e76db8,Create Invoice,2024-04-04 16:37:47,Drystone Austria AG,Europe,Power Drills,30 days from date of invoice,material_change_path
c55a2142-db70-4bb2-bee5-7f0a52e76db8,Clear Invoice,2024-04-06 16:59:44,Drystone Austria AG,Europe,Power Drills,30 days from date of invoice,material_change_path
ddc2e191-63fc-4078-a9f5-b27d6c144ce8,Receive Purchase Order,2024-09-17 00:00:00,Drystone Deutschland GmbH,Europe,Power Drills,60 days from date of invoice,delivery_block
ddc2e191-63fc-4078-a9f5-b27d6c144ce8,Create Sales Order,2024-09-17 06:52:38,Drystone Deutschland GmbH,Europe,Power Drills,60 days from date of invoice,delivery_block
ddc2e191-63fc-4078-a9f5-b27d6c144ce8,Deactivate Delivery Block,2024-09-18 11:47:00,Drystone Deutschland GmbH,Europe,Power Drills,60 days from date of invoice,delivery_block
ddc2e191-63fc-4078-a9f5-b27d6c144ce8,Create Delivery,2024-09-19 18:15:46,Drystone Deutschland GmbH,Europe,Power Drills,60 days from date of invoice,delivery_block
ddc2e191-63fc-4078-a9f5-b27d6c144ce8,Create Shipment,2024-09-23 20:08:29,Drystone Deutschland GmbH,Europe,Power Drills,60 days from date of invoice,delivery_block
ddc2e191-63fc-4078-a9f5-b27d6c144ce8,Issue Goods,2024-09-25 13:07:08,Drystone Deutschland GmbH,Europe,Power Drills,60 days from date of invoice,delivery_block
ddc2e191-63fc-4078-a9f5-b27d6c144ce8,Create Invoice,2024-09-26 12:38:01,Drystone Deutschland GmbH,Europe,Power Drills,60 days from date of invoice,delivery_block
ddc2e191-63fc-4078-a9f5-b27d6c144ce8,Clear Invoice,2024-09-27 14:55:45,Drystone Deutschland GmbH,Europe,Power Drills,60 days from date of invoice,delivery_block
3f8d5020-a898-4175-8251-9464e5ed740b,Receive Purchase Order,2024-06-28 00:00:00,Drystone China LLC,Asia-Pacific,Building Materials,60 days from date of invoice,invoice_after_invoice
3f8d5020-a898-4175-8251-9464e5ed740b,Create Sales Order,2024-06-29 02:00:03,Drystone China LLC,Asia-Pacific,Building Materials,60 days from date of invoice,invoice_after_invoice
3f8d5020-a898-4175-8251-9464e5ed740b,Create Delivery,2024-06-30 01:57:41,Drystone China LLC,Asia-Pacific,Building Materials,60 days from date of invoice,invoice_after_invoice
3f8d5020-a898-4175-8251-9464e5ed740b,Create Shipment,2024-07-02 21:05:26,Drystone China LLC,Asia-Pacific,Building Materials,60 days from date of invoice,invoice_after_invoice
3f8d5020-a898-4175-8251-9464e5ed740b,Issue Goods,2024-07-04 11:18:57,Drystone China LLC,Asia-Pacific,Building Materials,60 days from date of invoice,invoice_after_invoice
3f8d5020-a898-4175-8251-9464e5ed740b,Create Invoice,2024-07-05 12:28:18,Drystone China LLC,Asia-Pacific,Building Materials,60 days from date of invoice,invoice_after_invoice
3f8d5020-a898-4175-8251-9464e5ed740b,Create Invoice,2024-07-07 15:40:30,Drystone China LLC,Asia-Pacific,Building Materials,60 days from date of invoice,invoice_after_invoice
3f8d5020-a898-4175-8251-9464e5ed740b,Clear Invoice,2024-07-08 05:51:20,Drystone China LLC,Asia-Pacific,Building Materials,60 days from date of invoice,invoice_after_invoice
b0c66850-3d0b-4d83-a6dc-255a7c66957f,Receive Purchase Order,2025-01-27 00:00:00,Drystone Australia Ltd,Asia-Pacific,Fertilizers,45 days from date of invoice,rejected_order
b0c66850-3d0b-4d83-a6dc-255a7c66957f,Create Sales Order,2025-01-27 18:56:00,Drystone Australia Ltd,Asia-Pacific,Fertilizers,45 days from date of invoice,rejected_order
b0c66850-3d0b-4d83-a6dc-255a7c66957f,Reject Sales Order,2025-01-30 00:42:36,Drystone Australia Ltd,Asia-Pacific,Fertilizers,45 days from date of invoice,rejected_order
3ad9f0f6-9621-41f4-ad4b-d9786158b7bc,Receive Purchase Order,2024-09-08 00:00:00,Drystone Malaysia Co,Asia-Pacific,Fertilizers,90 days from date of invoice,standard_path
3ad9f0f6-9621-41f4-ad4b-d9786158b7bc,Create Sales Order,2024-09-08 15:51:06,Drystone Malaysia Co,Asia-Pacific,Fertilizers,90 days from date of invoice,standard_path
3ad9f0f6-9621-41f4-ad4b-d9786158b7bc,Create Delivery,2024-09-10 04:11:00,Drystone Malaysia Co,Asia-Pacific,Fertilizers,90 days from date of invoice,standard_path
3ad9f0f6-9621-41f4-ad4b-d9786158b7bc,Create Shipment,2024-09-12 11:54:41,Drystone Malaysia Co,Asia-Pacific,Fertilizers,90 days from date of invoice,standard_path
3ad9f0f6-9621-41f4-ad4b-d9786158b7bc,Issue Goods,2024-09-14 13:47:31,Drystone Malaysia Co,Asia-Pacific,Fertilizers,90 days from date of invoice,standard_path
3ad9f0f6-9621-41f4-ad4b-d9786158b7bc,Create Invoice,2024-09-15 23:18:53,Drystone Malaysia Co,Asia-Pacific,Fertilizers,90 days from date of invoice,standard_path
3ad9f0f6-9621-41f4-ad4b-d9786158b7bc,Clear Invoice,2024-09-15 23:51:40,Drystone Malaysia Co,Asia-Pacific,Fertilizers,90 days from date of invoice,standard_path
5a10fe97-10de-4b97-bda0-8f4529fa087a,Receive Purchase Order,2024-08-05 00:00:00,Drystone Australia Ltd,Asia-Pacific,Building Materials,45 days from date of invoice,standard_path
5a10fe97-10de-4b97-bda0-8f4529fa087a,Create Sales Order,2024-08-05 06:13:51,Drystone Australia Ltd,Asia-Pacific,Building Materials,45 days from date of invoice,standard_path
5a10fe97-10de-4b97-bda0-8f4529fa087a,Create Delivery,2024-08-06 15:11:23,Drystone Australia Ltd,Asia-Pacific,Building Materials,45 days from date of invoice,standard_path
5a10fe97-10de-4b97-bda0-8f4529fa087a,Create Shipment,2024-08-08 17:44:53,Drystone Australia Ltd,Asia-Pacific,Building Materials,45 days from date of invoice,standard_path
5a10fe97-10de-4b97-bda0-8f4529fa087a,Issue Goods,2024-08-11 20:28:05,Drystone Australia Ltd,Asia-Pacific,Building Materials,45 days from date of invoice,standard_path
5a10fe97-10de-4b97-bda0-8f4529fa087a,Create Invoice,2024-08-13 10:10:27,Drystone Australia Ltd,Asia-Pacific,Building Materials,45 days from date of invoice,standard_path
5a10fe97-10de-4b97-bda0-8f4529fa087a,Clear Invoice,2024-08-15 03:43:26,Drystone Australia Ltd,Asia-Pacific,Building Materials,45 days from date of invoice,standard_path
442828e2-00b2-4faf-bfe7-75e2d0ab6749,Receive Purchase Order,2025-01-22 00:00:00,Drystone US Inc,Americas,Agriculture,30 days from date of invoice,invoice_after_invoice
442828e2-00b2-4faf-bfe7-75e2d0ab6749,Create Sales Order,2025-01-22 11:56:07,Drystone US Inc,Americas,Agriculture,30 days from date of invoice,invoice_after_invoice
442828e2-00b2-4faf-bfe7-75e2d0ab6749,Create Delivery,2025-01-22 15:19:04,Drystone US Inc,Americas,Agriculture,30 days from date of invoice,invoice_after_invoice
442828e2-00b2-4faf-bfe7-75e2d0ab6749,Create Shipment,2025-01-23 09:52:24,Drystone US Inc,Americas,Agriculture,30 days from date of invoice,invoice_after_invoice
442828e2-00b2-4faf-bfe7-75e2d0ab6749,Issue Goods,2025-01-25 02:12:01,Drystone US Inc,Americas,Agriculture,30 days from date of invoice,invoice_after_invoice
442828e2-00b2-4faf-bfe7-75e2d0ab6749,Create Invoice,2025-01-25 15:20:27,Drystone US Inc,Americas,Agriculture,30 days from date of invoice,invoice_after_invoice
442828e2-00b2-4faf-bfe7-75e2d0ab6749,Create Invoice,2025-01-25 15:34:51,Drystone US Inc,Americas,Agriculture,30 days from date of invoice,invoice_after_invoice
442828e2-00b2-4faf-bfe7-75e2d0ab6749,Clear Invoice,2025-01-26 20:34:59,Drystone US Inc,Americas,Agriculture,30 days from date of invoice,invoice_after_invoice
7a0a7751-3f94-4bad-bd46-c130659a8cdb,Receive Purchase Order,2025-01-27 00:00:00,Drystone France SA,Europe,Power Drills,60 days from date of invoice,invoice_after_invoice
7a0a7751-3f94-4bad-bd46-c130659a8cdb,Create Sales Order,2025-01-27 16:57:14,Drystone France SA,Europe,Power Drills,60 days from date of invoice,invoice_after_invoice
7a0a7751-3f94-4bad-bd46-c130659a8cdb,Create Delivery,2025-01-28 20:36:00,Drystone France SA,Europe,Power Drills,60 days from date of invoice,invoice_after_invoice
7a0a7751-3f94-4bad-bd46-c130659a8cdb,Create Shipment,2025-02-01 21:14:38,Drystone France SA,Europe,Power Drills,60 days from date of invoice,invoice_after_invoice
7a0a7751-3f94-4bad-bd46-c130659a8cdb,Issue Goods,2025-02-04 12:06:11,Drystone France SA,Europe,Power Drills,60 days from date of invoice,invoice_after_invoice
7a0a7751-3f94-4bad-bd46-c130659a8cdb,Create Invoice,2025-02-06 10:56:05,Drystone France SA,Europe,Power Drills,60 days from date of invoice,invoice_after_invoice
7a0a7751-3f94-4bad-bd46-c130659a8cdb,Create Invoice,2025-02-07 22:30:55,Drystone France SA,Europe,Power Drills,60 days from date of invoice,invoice_after_invoice
7a0a7751-3f94-4bad-bd46-c130659a8cdb,Clear Invoice,2025-02-09 02:32:11,Drystone France SA,Europe,Power Drills,60 days from date of invoice,invoice_after_invoice
d0ff98e5-381a-4558-aad4-ac490eb3724d,Receive Purchase Order,2024-10-29 00:00:00,Drystone US Inc,Americas,Safety equipment,60 days from date of invoice,delivery_block
d0ff98e5-381a-4558-aad4-ac490eb3724d,Create Sales Order,2024-10-29 04:08:11,Drystone US Inc,Americas,Safety equipment,60 days from date of invoice,delivery_block
d0ff98e5-381a-4558-aad4-ac490eb3724d,Deactivate Delivery Block,2024-10-30 01:09:13,Drystone US Inc,Americas,Safety equipment,60 days from date of invoice,delivery_block
d0ff98e5-381a-4558-aad4-ac490eb3724d,Create Delivery,2024-10-30 22:52:14,Drystone US Inc,Americas,Safety equipment,60 days from date of invoice,delivery_block
d0ff98e5-381a-4558-aad4-ac490eb3724d,Create Shipment,2024-11-01 02:35:39,Drystone US Inc,Americas,Safety equipment,60 days from date of invoice,delivery_block
d0ff98e5-381a-4558-aad4-ac490eb3724d,Issue Goods,2024-11-02 11:00:40,Drystone US Inc,Americas,Safety equipment,60 days from date of invoice,delivery_block
d0ff98e5-381a-4558-aad4-ac490eb3724d,Create Invoice,2024-11-03 01:01:15,Drystone US Inc,Americas,Safety equipment,60 days from date of invoice,delivery_block
d0ff98e5-381a-4558-aad4-ac490eb3724d,Clear Invoice,2024-11-04 01:06:26,Drystone US Inc,Americas,Safety equipment,60 days from date of invoice,delivery_block
615103dc-020c-47d5-9a45-58f8bfe22a6f,Receive Purchase Order,2024-04-15 00:00:00,Drystone Deutschland GmbH,Europe,Agriculture,30 days from date of invoice,price_change_path
615103dc-020c-47d5-9a45-58f8bfe22a6f,Create Sales Order,2024-04-15 06:56:08,Drystone Deutschland GmbH,Europe,Agriculture,30 days from date of invoice,price_change_path
615103dc-020c-47d5-9a45-58f8bfe22a6f,Change Net Price in Sales Order,2024-04-16 04:02:55,Drystone Deutschland GmbH,Europe,Agriculture,30 days from date of invoice,price_change_path
615103dc-020c-47d5-9a45-58f8bfe22a6f,Create Delivery,2024-04-16 20:01:36,Drystone Deutschland GmbH,Europe,Agriculture,30 days from date of invoice,price_change_path
615103dc-020c-47d5-9a45-58f8bfe22a6f,Create Shipment,2024-04-17 16:12:57,Drystone Deutschland GmbH,Europe,Agriculture,30 days from date of invoice,price_change_path
615103dc-020c-47d5-9a45-58f8bfe22a6f,Issue Goods,2024-04-19 21:51:02,Drystone Deutschland GmbH,Europe,Agriculture,30 days from date of invoice,price_change_path
615103dc-020c-47d5-9a45-58f8bfe22a6f,Create Invoice,2024-04-20 02:08:22,Drystone Deutschland GmbH,Europe,Agriculture,30 days from date of invoice,price_change_path
615103dc-020c-47d5-9a45-58f8bfe22a6f,Clear Invoice,2024-04-20 23:10:43,Drystone Deutschland GmbH,Europe,Agriculture,30 days from date of invoice,price_change_path
